userId	geneSymbol	geneName	entrezgene	gLink
MAP3K7	MAP3K7	mitogen-activated protein kinase kinase kinase 7	6885	https://www.ncbi.nlm.nih.gov/gene/?term=6885
PRPS2	PRPS2	phosphoribosyl pyrophosphate synthetase 2	5634	https://www.ncbi.nlm.nih.gov/gene/?term=5634
MTAP	MTAP	methylthioadenosine phosphorylase	4507	https://www.ncbi.nlm.nih.gov/gene/?term=4507
SIGMAR1	SIGMAR1	sigma non-opioid intracellular receptor 1	10280	https://www.ncbi.nlm.nih.gov/gene/?term=10280
SAE1	SAE1	SUMO1 activating enzyme subunit 1	10055	https://www.ncbi.nlm.nih.gov/gene/?term=10055
TAPBPL	TAPBPL	TAP binding protein like	55080	https://www.ncbi.nlm.nih.gov/gene/?term=55080
SNRPB2	SNRPB2	small nuclear ribonucleoprotein polypeptide B2	6629	https://www.ncbi.nlm.nih.gov/gene/?term=6629
VCP	VCP	valosin containing protein	7415	https://www.ncbi.nlm.nih.gov/gene/?term=7415
PSMB6	PSMB6	proteasome 20S subunit beta 6	5694	https://www.ncbi.nlm.nih.gov/gene/?term=5694
RARS2	RARS2	arginyl-tRNA synthetase 2, mitochondrial	57038	https://www.ncbi.nlm.nih.gov/gene/?term=57038
TFG	TFG	trafficking from ER to golgi regulator	10342	https://www.ncbi.nlm.nih.gov/gene/?term=10342
CBR4	CBR4	carbonyl reductase 4	84869	https://www.ncbi.nlm.nih.gov/gene/?term=84869
MYL12B	MYL12B	myosin light chain 12B	103910	https://www.ncbi.nlm.nih.gov/gene/?term=103910
HMG20B	HMG20B	high mobility group 20B	10362	https://www.ncbi.nlm.nih.gov/gene/?term=10362
HMBS	HMBS	hydroxymethylbilane synthase	3145	https://www.ncbi.nlm.nih.gov/gene/?term=3145
PDRG1	PDRG1	p53 and DNA damage regulated 1	81572	https://www.ncbi.nlm.nih.gov/gene/?term=81572
TBC1D22A	TBC1D22A	TBC1 domain family member 22A	25771	https://www.ncbi.nlm.nih.gov/gene/?term=25771
PIM2	PIM2	Pim-2 proto-oncogene, serine/threonine kinase	11040	https://www.ncbi.nlm.nih.gov/gene/?term=11040
RGS19	RGS19	regulator of G protein signaling 19	10287	https://www.ncbi.nlm.nih.gov/gene/?term=10287
SUCLG1	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha	8802	https://www.ncbi.nlm.nih.gov/gene/?term=8802
RHNO1	RHNO1	RAD9-HUS1-RAD1 interacting nuclear orphan 1	83695	https://www.ncbi.nlm.nih.gov/gene/?term=83695
ATP6V1G1	ATP6V1G1	ATPase H+ transporting V1 subunit G1	9550	https://www.ncbi.nlm.nih.gov/gene/?term=9550
UCK2	UCK2	uridine-cytidine kinase 2	7371	https://www.ncbi.nlm.nih.gov/gene/?term=7371
ACAT2	ACAT2	acetyl-CoA acetyltransferase 2	39	https://www.ncbi.nlm.nih.gov/gene/?term=39
TMEM9B	TMEM9B	TMEM9 domain family member B	56674	https://www.ncbi.nlm.nih.gov/gene/?term=56674
TSEN15	TSEN15	tRNA splicing endonuclease subunit 15	116461	https://www.ncbi.nlm.nih.gov/gene/?term=116461
CCNB1IP1	CCNB1IP1	cyclin B1 interacting protein 1	57820	https://www.ncbi.nlm.nih.gov/gene/?term=57820
EWSR1	EWSR1	EWS RNA binding protein 1	2130	https://www.ncbi.nlm.nih.gov/gene/?term=2130
UQCRC1	UQCRC1	ubiquinol-cytochrome c reductase core protein 1	7384	https://www.ncbi.nlm.nih.gov/gene/?term=7384
RNH1	RNH1	ribonuclease/angiogenin inhibitor 1	6050	https://www.ncbi.nlm.nih.gov/gene/?term=6050
C9orf78	C9orf78	chromosome 9 open reading frame 78	51759	https://www.ncbi.nlm.nih.gov/gene/?term=51759
KPNA2	KPNA2	karyopherin subunit alpha 2	3838	https://www.ncbi.nlm.nih.gov/gene/?term=3838
UFC1	UFC1	ubiquitin-fold modifier conjugating enzyme 1	51506	https://www.ncbi.nlm.nih.gov/gene/?term=51506
TCAIM	TCAIM	T cell activation inhibitor, mitochondrial	285343	https://www.ncbi.nlm.nih.gov/gene/?term=285343
KXD1	KXD1	KxDL motif containing 1	79036	https://www.ncbi.nlm.nih.gov/gene/?term=79036
CCZ1B	CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated	221960	https://www.ncbi.nlm.nih.gov/gene/?term=221960
NELFA	NELFA	negative elongation factor complex member A	7469	https://www.ncbi.nlm.nih.gov/gene/?term=7469
ACSF2	ACSF2	acyl-CoA synthetase family member 2	80221	https://www.ncbi.nlm.nih.gov/gene/?term=80221
MRPL16	MRPL16	mitochondrial ribosomal protein L16	54948	https://www.ncbi.nlm.nih.gov/gene/?term=54948
DOCK10	DOCK10	dedicator of cytokinesis 10	55619	https://www.ncbi.nlm.nih.gov/gene/?term=55619
RFT1	RFT1	RFT1 homolog	91869	https://www.ncbi.nlm.nih.gov/gene/?term=91869
GGPS1	GGPS1	geranylgeranyl diphosphate synthase 1	9453	https://www.ncbi.nlm.nih.gov/gene/?term=9453
RPE	RPE	ribulose-5-phosphate-3-epimerase	6120	https://www.ncbi.nlm.nih.gov/gene/?term=6120
NCL	NCL	nucleolin	4691	https://www.ncbi.nlm.nih.gov/gene/?term=4691
PPP1R7	PPP1R7	protein phosphatase 1 regulatory subunit 7	5510	https://www.ncbi.nlm.nih.gov/gene/?term=5510
XPA	XPA	XPA, DNA damage recognition and repair factor	7507	https://www.ncbi.nlm.nih.gov/gene/?term=7507
FBXO44	FBXO44	F-box protein 44	93611	https://www.ncbi.nlm.nih.gov/gene/?term=93611
ERGIC2	ERGIC2	ERGIC and golgi 2	51290	https://www.ncbi.nlm.nih.gov/gene/?term=51290
HTRA2	HTRA2	HtrA serine peptidase 2	27429	https://www.ncbi.nlm.nih.gov/gene/?term=27429
CIRBP	CIRBP	cold inducible RNA binding protein	1153	https://www.ncbi.nlm.nih.gov/gene/?term=1153
SRPK1	SRPK1	SRSF protein kinase 1	6732	https://www.ncbi.nlm.nih.gov/gene/?term=6732
TBPL1	TBPL1	TATA-box binding protein like 1	9519	https://www.ncbi.nlm.nih.gov/gene/?term=9519
CCR10	CCR10	C-C motif chemokine receptor 10	2826	https://www.ncbi.nlm.nih.gov/gene/?term=2826
LSM5	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated	23658	https://www.ncbi.nlm.nih.gov/gene/?term=23658
DNAJC19	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19	131118	https://www.ncbi.nlm.nih.gov/gene/?term=131118
AAGAB	AAGAB	alpha and gamma adaptin binding protein	79719	https://www.ncbi.nlm.nih.gov/gene/?term=79719
SH3D21	SH3D21	SH3 domain containing 21	79729	https://www.ncbi.nlm.nih.gov/gene/?term=79729
ACOX3	ACOX3	acyl-CoA oxidase 3, pristanoyl	8310	https://www.ncbi.nlm.nih.gov/gene/?term=8310
SNX13	SNX13	sorting nexin 13	23161	https://www.ncbi.nlm.nih.gov/gene/?term=23161
RPF1	RPF1	ribosome production factor 1 homolog	80135	https://www.ncbi.nlm.nih.gov/gene/?term=80135
TMEM14B	TMEM14B	transmembrane protein 14B	81853	https://www.ncbi.nlm.nih.gov/gene/?term=81853
TSC22D4	TSC22D4	TSC22 domain family member 4	81628	https://www.ncbi.nlm.nih.gov/gene/?term=81628
ARPP19	ARPP19	cAMP regulated phosphoprotein 19	10776	https://www.ncbi.nlm.nih.gov/gene/?term=10776
U2SURP	U2SURP	U2 snRNP associated SURP domain containing	23350	https://www.ncbi.nlm.nih.gov/gene/?term=23350
TIMMDC1	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1	51300	https://www.ncbi.nlm.nih.gov/gene/?term=51300
IK	IK	IK cytokine	3550	https://www.ncbi.nlm.nih.gov/gene/?term=3550
C1orf50	C1orf50	chromosome 1 open reading frame 50	79078	https://www.ncbi.nlm.nih.gov/gene/?term=79078
GNAI3	GNAI3	G protein subunit alpha i3	2773	https://www.ncbi.nlm.nih.gov/gene/?term=2773
BCKDK	BCKDK	branched chain keto acid dehydrogenase kinase	10295	https://www.ncbi.nlm.nih.gov/gene/?term=10295
PUF60	PUF60	poly(U) binding splicing factor 60	22827	https://www.ncbi.nlm.nih.gov/gene/?term=22827
KCNK6	KCNK6	potassium two pore domain channel subfamily K member 6	9424	https://www.ncbi.nlm.nih.gov/gene/?term=9424
TCEAL8	TCEAL8	transcription elongation factor A like 8	90843	https://www.ncbi.nlm.nih.gov/gene/?term=90843
OAS1	OAS1	2'-5'-oligoadenylate synthetase 1	4938	https://www.ncbi.nlm.nih.gov/gene/?term=4938
MPDU1	MPDU1	mannose-P-dolichol utilization defect 1	9526	https://www.ncbi.nlm.nih.gov/gene/?term=9526
TP53RK	TP53RK	TP53 regulating kinase	112858	https://www.ncbi.nlm.nih.gov/gene/?term=112858
CLCC1	CLCC1	chloride channel CLIC like 1	23155	https://www.ncbi.nlm.nih.gov/gene/?term=23155
ADORA3	ADORA3	adenosine A3 receptor	140	https://www.ncbi.nlm.nih.gov/gene/?term=140
GGH	GGH	gamma-glutamyl hydrolase	8836	https://www.ncbi.nlm.nih.gov/gene/?term=8836
NUFIP1	NUFIP1	nuclear FMR1 interacting protein 1	26747	https://www.ncbi.nlm.nih.gov/gene/?term=26747
ALDH9A1	ALDH9A1	aldehyde dehydrogenase 9 family member A1	223	https://www.ncbi.nlm.nih.gov/gene/?term=223
PLGRKT	PLGRKT	plasminogen receptor with a C-terminal lysine	55848	https://www.ncbi.nlm.nih.gov/gene/?term=55848
ACP1	ACP1	acid phosphatase 1	52	https://www.ncbi.nlm.nih.gov/gene/?term=52
SEC61B	SEC61B	SEC61 translocon subunit beta	10952	https://www.ncbi.nlm.nih.gov/gene/?term=10952
PPP2R1A	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha	5518	https://www.ncbi.nlm.nih.gov/gene/?term=5518
FBXO4	FBXO4	F-box protein 4	26272	https://www.ncbi.nlm.nih.gov/gene/?term=26272
NT5C3A	NT5C3A	5'-nucleotidase, cytosolic IIIA	51251	https://www.ncbi.nlm.nih.gov/gene/?term=51251
RNF6	RNF6	ring finger protein 6	6049	https://www.ncbi.nlm.nih.gov/gene/?term=6049
PIGU	PIGU	phosphatidylinositol glycan anchor biosynthesis class U	128869	https://www.ncbi.nlm.nih.gov/gene/?term=128869
LSM6	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	11157	https://www.ncbi.nlm.nih.gov/gene/?term=11157
EIF4EBP2	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	1979	https://www.ncbi.nlm.nih.gov/gene/?term=1979
EDEM1	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1	9695	https://www.ncbi.nlm.nih.gov/gene/?term=9695
NUDT8	NUDT8	nudix hydrolase 8	254552	https://www.ncbi.nlm.nih.gov/gene/?term=254552
PRPF38A	PRPF38A	pre-mRNA processing factor 38A	84950	https://www.ncbi.nlm.nih.gov/gene/?term=84950
UNC93B1	UNC93B1	unc-93 homolog B1, TLR signaling regulator	81622	https://www.ncbi.nlm.nih.gov/gene/?term=81622
CCDC91	CCDC91	coiled-coil domain containing 91	55297	https://www.ncbi.nlm.nih.gov/gene/?term=55297
UGDH	UGDH	UDP-glucose 6-dehydrogenase	7358	https://www.ncbi.nlm.nih.gov/gene/?term=7358
MATK	MATK	megakaryocyte-associated tyrosine kinase	4145	https://www.ncbi.nlm.nih.gov/gene/?term=4145
TMEM134	TMEM134	transmembrane protein 134	80194	https://www.ncbi.nlm.nih.gov/gene/?term=80194
UQCRFS1	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	7386	https://www.ncbi.nlm.nih.gov/gene/?term=7386
DDX27	DDX27	DEAD-box helicase 27	55661	https://www.ncbi.nlm.nih.gov/gene/?term=55661
NCK1	NCK1	NCK adaptor protein 1	4690	https://www.ncbi.nlm.nih.gov/gene/?term=4690
PRPF18	PRPF18	pre-mRNA processing factor 18	8559	https://www.ncbi.nlm.nih.gov/gene/?term=8559
NDUFC2	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2	4718	https://www.ncbi.nlm.nih.gov/gene/?term=4718
SLC35A4	SLC35A4	solute carrier family 35 member A4	113829	https://www.ncbi.nlm.nih.gov/gene/?term=113829
PPP2CA	PPP2CA	protein phosphatase 2 catalytic subunit alpha	5515	https://www.ncbi.nlm.nih.gov/gene/?term=5515
CEP57	CEP57	centrosomal protein 57	9702	https://www.ncbi.nlm.nih.gov/gene/?term=9702
NEMF	NEMF	nuclear export mediator factor	9147	https://www.ncbi.nlm.nih.gov/gene/?term=9147
C15orf61	C15orf61	chromosome 15 open reading frame 61	145853	https://www.ncbi.nlm.nih.gov/gene/?term=145853
WSB1	WSB1	WD repeat and SOCS box containing 1	26118	https://www.ncbi.nlm.nih.gov/gene/?term=26118
TEX264	TEX264	NA	51368	https://www.ncbi.nlm.nih.gov/gene/?term=51368
SCNM1	SCNM1	sodium channel modifier 1	79005	https://www.ncbi.nlm.nih.gov/gene/?term=79005
NTPCR	NTPCR	nucleoside-triphosphatase, cancer-related	84284	https://www.ncbi.nlm.nih.gov/gene/?term=84284
PLEKHF2	PLEKHF2	pleckstrin homology and FYVE domain containing 2	79666	https://www.ncbi.nlm.nih.gov/gene/?term=79666
AMFR	AMFR	autocrine motility factor receptor	267	https://www.ncbi.nlm.nih.gov/gene/?term=267
ZC3H15	ZC3H15	zinc finger CCCH-type containing 15	55854	https://www.ncbi.nlm.nih.gov/gene/?term=55854
CRLS1	CRLS1	cardiolipin synthase 1	54675	https://www.ncbi.nlm.nih.gov/gene/?term=54675
CSGALNACT2	CSGALNACT2	chondroitin sulfate N-acetylgalactosaminyltransferase 2	55454	https://www.ncbi.nlm.nih.gov/gene/?term=55454
DKC1	DKC1	dyskerin pseudouridine synthase 1	1736	https://www.ncbi.nlm.nih.gov/gene/?term=1736
RNF8	RNF8	ring finger protein 8	9025	https://www.ncbi.nlm.nih.gov/gene/?term=9025
THAP1	THAP1	THAP domain containing 1	55145	https://www.ncbi.nlm.nih.gov/gene/?term=55145
CS	CS	citrate synthase	1431	https://www.ncbi.nlm.nih.gov/gene/?term=1431
PTDSS1	PTDSS1	phosphatidylserine synthase 1	9791	https://www.ncbi.nlm.nih.gov/gene/?term=9791
DNAJC7	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7	7266	https://www.ncbi.nlm.nih.gov/gene/?term=7266
NUCB1	NUCB1	nucleobindin 1	4924	https://www.ncbi.nlm.nih.gov/gene/?term=4924
GALNT1	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1	2589	https://www.ncbi.nlm.nih.gov/gene/?term=2589
SMARCE1	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	6605	https://www.ncbi.nlm.nih.gov/gene/?term=6605
UBL3	UBL3	ubiquitin like 3	5412	https://www.ncbi.nlm.nih.gov/gene/?term=5412
PGM2	PGM2	phosphoglucomutase 2	55276	https://www.ncbi.nlm.nih.gov/gene/?term=55276
DGUOK	DGUOK	deoxyguanosine kinase	1716	https://www.ncbi.nlm.nih.gov/gene/?term=1716
EXOSC7	EXOSC7	exosome component 7	23016	https://www.ncbi.nlm.nih.gov/gene/?term=23016
AIM2	AIM2	absent in melanoma 2	9447	https://www.ncbi.nlm.nih.gov/gene/?term=9447
FBXW5	FBXW5	F-box and WD repeat domain containing 5	54461	https://www.ncbi.nlm.nih.gov/gene/?term=54461
MPHOSPH10	MPHOSPH10	M-phase phosphoprotein 10	10199	https://www.ncbi.nlm.nih.gov/gene/?term=10199
FUT7	FUT7	fucosyltransferase 7	2529	https://www.ncbi.nlm.nih.gov/gene/?term=2529
GADD45A	GADD45A	growth arrest and DNA damage inducible alpha	1647	https://www.ncbi.nlm.nih.gov/gene/?term=1647
SND1	SND1	staphylococcal nuclease and tudor domain containing 1	27044	https://www.ncbi.nlm.nih.gov/gene/?term=27044
EIF2B3	EIF2B3	eukaryotic translation initiation factor 2B subunit gamma	8891	https://www.ncbi.nlm.nih.gov/gene/?term=8891
PRPS1	PRPS1	phosphoribosyl pyrophosphate synthetase 1	5631	https://www.ncbi.nlm.nih.gov/gene/?term=5631
MAF1	MAF1	MAF1 homolog, negative regulator of RNA polymerase III	84232	https://www.ncbi.nlm.nih.gov/gene/?term=84232
BTF3L4	BTF3L4	basic transcription factor 3 like 4	91408	https://www.ncbi.nlm.nih.gov/gene/?term=91408
MED30	MED30	mediator complex subunit 30	90390	https://www.ncbi.nlm.nih.gov/gene/?term=90390
SCRN2	SCRN2	secernin 2	90507	https://www.ncbi.nlm.nih.gov/gene/?term=90507
POLDIP3	POLDIP3	DNA polymerase delta interacting protein 3	84271	https://www.ncbi.nlm.nih.gov/gene/?term=84271
KIDINS220	KIDINS220	kinase D interacting substrate 220	57498	https://www.ncbi.nlm.nih.gov/gene/?term=57498
C1orf131	C1orf131	chromosome 1 open reading frame 131	128061	https://www.ncbi.nlm.nih.gov/gene/?term=128061
NIPSNAP1	NIPSNAP1	nipsnap homolog 1	8508	https://www.ncbi.nlm.nih.gov/gene/?term=8508
PDCD4	PDCD4	programmed cell death 4	27250	https://www.ncbi.nlm.nih.gov/gene/?term=27250
UBE2S	UBE2S	ubiquitin conjugating enzyme E2 S	27338	https://www.ncbi.nlm.nih.gov/gene/?term=27338
RBBP7	RBBP7	RB binding protein 7, chromatin remodeling factor	5931	https://www.ncbi.nlm.nih.gov/gene/?term=5931
SRP68	SRP68	signal recognition particle 68	6730	https://www.ncbi.nlm.nih.gov/gene/?term=6730
RRS1	RRS1	ribosome biogenesis regulator 1 homolog	23212	https://www.ncbi.nlm.nih.gov/gene/?term=23212
MRPS30	MRPS30	mitochondrial ribosomal protein S30	10884	https://www.ncbi.nlm.nih.gov/gene/?term=10884
LLGL2	LLGL2	LLGL scribble cell polarity complex component 2	3993	https://www.ncbi.nlm.nih.gov/gene/?term=3993
RPN1	RPN1	ribophorin I	6184	https://www.ncbi.nlm.nih.gov/gene/?term=6184
SNX20	SNX20	sorting nexin 20	124460	https://www.ncbi.nlm.nih.gov/gene/?term=124460
CCZ1	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated	51622	https://www.ncbi.nlm.nih.gov/gene/?term=51622
ENO3	ENO3	enolase 3	2027	https://www.ncbi.nlm.nih.gov/gene/?term=2027
TSPAN2	TSPAN2	tetraspanin 2	10100	https://www.ncbi.nlm.nih.gov/gene/?term=10100
WDR18	WDR18	WD repeat domain 18	57418	https://www.ncbi.nlm.nih.gov/gene/?term=57418
PSMB7	PSMB7	proteasome 20S subunit beta 7	5695	https://www.ncbi.nlm.nih.gov/gene/?term=5695
TXN	TXN	thioredoxin	7295	https://www.ncbi.nlm.nih.gov/gene/?term=7295
PTPN1	PTPN1	protein tyrosine phosphatase non-receptor type 1	5770	https://www.ncbi.nlm.nih.gov/gene/?term=5770
NIT2	NIT2	nitrilase family member 2	56954	https://www.ncbi.nlm.nih.gov/gene/?term=56954
C19orf53	C19orf53	chromosome 19 open reading frame 53	28974	https://www.ncbi.nlm.nih.gov/gene/?term=28974
ZNF232	ZNF232	zinc finger protein 232	7775	https://www.ncbi.nlm.nih.gov/gene/?term=7775
ITFG1	ITFG1	integrin alpha FG-GAP repeat containing 1	81533	https://www.ncbi.nlm.nih.gov/gene/?term=81533
RBM22	RBM22	RNA binding motif protein 22	55696	https://www.ncbi.nlm.nih.gov/gene/?term=55696
F8A1	F8A1	coagulation factor VIII associated 1	8263	https://www.ncbi.nlm.nih.gov/gene/?term=8263
CDC42SE2	CDC42SE2	CDC42 small effector 2	56990	https://www.ncbi.nlm.nih.gov/gene/?term=56990
RABGGTA	RABGGTA	Rab geranylgeranyltransferase subunit alpha	5875	https://www.ncbi.nlm.nih.gov/gene/?term=5875
NPRL2	NPRL2	NPR2 like, GATOR1 complex subunit	10641	https://www.ncbi.nlm.nih.gov/gene/?term=10641
EIF2D	EIF2D	eukaryotic translation initiation factor 2D	1939	https://www.ncbi.nlm.nih.gov/gene/?term=1939
MRPL19	MRPL19	mitochondrial ribosomal protein L19	9801	https://www.ncbi.nlm.nih.gov/gene/?term=9801
ZDHHC16	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16	84287	https://www.ncbi.nlm.nih.gov/gene/?term=84287
TOMM22	TOMM22	translocase of outer mitochondrial membrane 22	56993	https://www.ncbi.nlm.nih.gov/gene/?term=56993
WDR54	WDR54	WD repeat domain 54	84058	https://www.ncbi.nlm.nih.gov/gene/?term=84058
BRWD1	BRWD1	bromodomain and WD repeat domain containing 1	54014	https://www.ncbi.nlm.nih.gov/gene/?term=54014
GLRX5	GLRX5	glutaredoxin 5	51218	https://www.ncbi.nlm.nih.gov/gene/?term=51218
IDNK	IDNK	IDNK gluconokinase	414328	https://www.ncbi.nlm.nih.gov/gene/?term=414328
CETN2	CETN2	centrin 2	1069	https://www.ncbi.nlm.nih.gov/gene/?term=1069
CHD1L	CHD1L	chromodomain helicase DNA binding protein 1 like	9557	https://www.ncbi.nlm.nih.gov/gene/?term=9557
MRPL10	MRPL10	mitochondrial ribosomal protein L10	124995	https://www.ncbi.nlm.nih.gov/gene/?term=124995
RBM17	RBM17	RNA binding motif protein 17	84991	https://www.ncbi.nlm.nih.gov/gene/?term=84991
TAF12	TAF12	TATA-box binding protein associated factor 12	6883	https://www.ncbi.nlm.nih.gov/gene/?term=6883
GRK6	GRK6	G protein-coupled receptor kinase 6	2870	https://www.ncbi.nlm.nih.gov/gene/?term=2870
PSMA5	PSMA5	proteasome 20S subunit alpha 5	5686	https://www.ncbi.nlm.nih.gov/gene/?term=5686
FDPS	FDPS	farnesyl diphosphate synthase	2224	https://www.ncbi.nlm.nih.gov/gene/?term=2224
TMEM183A	TMEM183A	transmembrane protein 183A	92703	https://www.ncbi.nlm.nih.gov/gene/?term=92703
NDUFV1	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	4723	https://www.ncbi.nlm.nih.gov/gene/?term=4723
ZNF428	ZNF428	zinc finger protein 428	126299	https://www.ncbi.nlm.nih.gov/gene/?term=126299
MVP	MVP	major vault protein	9961	https://www.ncbi.nlm.nih.gov/gene/?term=9961
TDP2	TDP2	tyrosyl-DNA phosphodiesterase 2	51567	https://www.ncbi.nlm.nih.gov/gene/?term=51567
DGAT2	DGAT2	diacylglycerol O-acyltransferase 2	84649	https://www.ncbi.nlm.nih.gov/gene/?term=84649
CANX	CANX	calnexin	821	https://www.ncbi.nlm.nih.gov/gene/?term=821
PPM1K	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K	152926	https://www.ncbi.nlm.nih.gov/gene/?term=152926
PPP3CC	PPP3CC	protein phosphatase 3 catalytic subunit gamma	5533	https://www.ncbi.nlm.nih.gov/gene/?term=5533
COPS7B	COPS7B	COP9 signalosome subunit 7B	64708	https://www.ncbi.nlm.nih.gov/gene/?term=64708
LASP1	LASP1	LIM and SH3 protein 1	3927	https://www.ncbi.nlm.nih.gov/gene/?term=3927
MYCL	MYCL	MYCL proto-oncogene, bHLH transcription factor	4610	https://www.ncbi.nlm.nih.gov/gene/?term=4610
IMP4	IMP4	IMP U3 small nucleolar ribonucleoprotein 4	92856	https://www.ncbi.nlm.nih.gov/gene/?term=92856
DEDD2	DEDD2	death effector domain containing 2	162989	https://www.ncbi.nlm.nih.gov/gene/?term=162989
METTL9	METTL9	methyltransferase 9, His-X-His N1(pi)-histidine	51108	https://www.ncbi.nlm.nih.gov/gene/?term=51108
TMEM41B	TMEM41B	transmembrane protein 41B	440026	https://www.ncbi.nlm.nih.gov/gene/?term=440026
RCAN3	RCAN3	RCAN family member 3	11123	https://www.ncbi.nlm.nih.gov/gene/?term=11123
ANGEL2	ANGEL2	angel homolog 2	90806	https://www.ncbi.nlm.nih.gov/gene/?term=90806
CNOT6L	CNOT6L	CCR4-NOT transcription complex subunit 6 like	246175	https://www.ncbi.nlm.nih.gov/gene/?term=246175
RPP40	RPP40	ribonuclease P/MRP subunit p40	10799	https://www.ncbi.nlm.nih.gov/gene/?term=10799
TJP2	TJP2	tight junction protein 2	9414	https://www.ncbi.nlm.nih.gov/gene/?term=9414
CGRRF1	CGRRF1	cell growth regulator with ring finger domain 1	10668	https://www.ncbi.nlm.nih.gov/gene/?term=10668
NARF	NARF	nuclear prelamin A recognition factor	26502	https://www.ncbi.nlm.nih.gov/gene/?term=26502
MRPS35	MRPS35	mitochondrial ribosomal protein S35	60488	https://www.ncbi.nlm.nih.gov/gene/?term=60488
TMEM70	TMEM70	transmembrane protein 70	54968	https://www.ncbi.nlm.nih.gov/gene/?term=54968
SFT2D2	SFT2D2	SFT2 domain containing 2	375035	https://www.ncbi.nlm.nih.gov/gene/?term=375035
GSTK1	GSTK1	glutathione S-transferase kappa 1	373156	https://www.ncbi.nlm.nih.gov/gene/?term=373156
C16orf87	C16orf87	chromosome 16 open reading frame 87	388272	https://www.ncbi.nlm.nih.gov/gene/?term=388272
DDX1	DDX1	DEAD-box helicase 1	1653	https://www.ncbi.nlm.nih.gov/gene/?term=1653
LIMS1	LIMS1	LIM zinc finger domain containing 1	3987	https://www.ncbi.nlm.nih.gov/gene/?term=3987
GPAA1	GPAA1	glycosylphosphatidylinositol anchor attachment 1	8733	https://www.ncbi.nlm.nih.gov/gene/?term=8733
TBCB	TBCB	tubulin folding cofactor B	1155	https://www.ncbi.nlm.nih.gov/gene/?term=1155
FBXO22	FBXO22	F-box protein 22	26263	https://www.ncbi.nlm.nih.gov/gene/?term=26263
ATF1	ATF1	activating transcription factor 1	466	https://www.ncbi.nlm.nih.gov/gene/?term=466
